8810,FRONTERA,Otro
2021,Hidalgo y Huayacocotla,Organización
10545,Hermovisión,Otro
7480,Venezuela,Otro
10680,Televisión Digital Terrestre,Otro
3473,SEÑALES RADIODIFUNDIDAS NO MULTIPROGRAMADAS,Otro
2528,Ley de Infogobierno,Ley
3267,C. Francisco Grajales Palacios,Otro
11182,Opinión,Otro
7222,Telecable de Coahuayana Sadecv,Organización
1973,Capítulo Primero,Otro
10826,Rúbricas,Otro
4736,Área de Servicio Local,Otro
6816,Ley de el Sistema Publico de Radiodifusión de el Estado Mexicano,Ley
8809,MUNICIPIO DE MONCLOVA,Otro
2693,Acatlán y Miahuatlán,Organización
10736,RESOLUTIVOS Primero,Otro
10059,Televimex Sadecv,Organización
9329,EN EL ESTADO DE HIDALGO,Otro
1427,Decreto de Reforma Constitucional,Otro
3393,ACUERDO,Otro
2668,Municipio de Mexicali,Otro
1757,Concesión de Telnor,Otro
7114,El Ticuiz y Colonia,Organización
9149,XHSTA-TV,Otro
9220,Norma Oficial Mexicana,Otro
4309,Central B,Otro
8813,MUNICIPIO DE CASTAÑOS,Otro
11044,Resolutivo,Otro
7798,Titular de la UADM,Otro
1824,Convenios de Interconexión,Otro
10678,Barra,Otro
10671,Número de Canales de Programación,Otro
7342,Partes En el Escrito de Aceptación de Condiciones,Otro
11119,Conexión Tabasco Cables Sadecv,Organización
5349,Modificación de Régimen Social,Otro
8553,Antecedente II,Otro
1950,Enlaces de Transmisión,Otro
10127,SHCP,Otro
2572,Centro de Atención,Otro
1550,Dirección General de Tecnologías de la Información y Comunicaciones,Organización
10463,AT & T Comcentro Srldecv,Organización
7242,Núm. de Resolución,Otro
4659,Antecedente IV,Otro
2604,Tlapehuala y San José Poliutla,Organización
1695,Comisionado Presidente,Otro
9800,Internet Fijo y Telefonía Fija,Organización
5036,Mhz,Otro
1601,Unidad de Espectro Radioeléctrico,Otro
9554,Estados,Otro
10301,Metodología,Otro
2345,Parras de La Fuente,Otro
2782,Tipítaro y San Vicente,Organización
8020,C. Sara Quiroz Chapa,Otro
2799,Guadalajara Jalisco,Otro
2258,Juicio de Amparo,Otro
2721,Municipio de Jantetelco,Otro
10514,Municipio de Zacualtipán de Ángeles,Otro
2537,Instituto Nacional de Estadística y Geografía,Organización
2416,Metodología de Costos,Otro
1500,Solicitud Transición,Otro
5166,C. Miguel Ovando de Paz,Otro
8128,Nueva Red Internet de México Srldecv,Organización
10378,Consideraciones de el Instituto A,Organización
7704,TRANSITORIOS PRIMERO,Otro
6913,TV de Calpulalpan Sadecv,Organización
2605,Estado de Guerrero,Otro
7503,Ley General para la Inclusión de las Personas,Ley
7857,Huazulco,Otro
9247,Juzgado,Otro
4237,Reglas de el Servicio de Larga Distancia,Otro
2682,Cerro de Ortega,Otro
2297,Santa Mónica,Otro
9404,Tianguistengo,Otro
11217,Recursos Materiales Y Servicios Generales,Organización
7373,Partes,Otro
1913,Plan de Numeración,Otro
8578,Cablemás Telecomunicaciones Sadecv SEXTO,Organización
9205,Publicación de el Acuerdo de Susceptibilidad,Organización
2531,World Wide Web Consortium,Otro
8567,Mahahual,Otro
10911,Mega Cable Sadecv,Organización
2576,Tecnologías de Asistencia,Otro
2779,Caracha y Patuán,Organización
1616,Dirección General,Otro
7791,PEF,Otro
10912,Teléfonos de México Sabdecv,Organización
4307,Red A,Otro
6847,Tlaxcala,Otro
8830,MUNICIPIO DE MORELOS,Otro
3469,MODIFICA,Otro
10908,Othón P. Blanco,Otro
9550,Secretario,Otro
4746,Teléfonos de el Noroeste Sadecv,Organización
2786,Tumbiscatío de Ruiz,Otro
2607,Telecable de Tierra Caliente,Otro
1515,Dirección General de Supervisión,Organización
7477,Agencia para el Desarrollo de el Gobierno de Gestión Electrónica,Otro
8822,MUNICIPIO DE SAN JUAN DE SABINAS,Otro
10317,LFPA,Otro
4099,Decimonovena,Otro
10457,Reglamentaria,Otro
1491,Estado de Tamaulipas,Otro
1762,Axtel y Telnor,Organización
1977,Municipio de Tlanalapa,Otro
8581,Secretaría Técnica de el Pleno,Organización
1663,Lineamientos Generales,Otro
6611,ACUERDA PRIMERO,Otro
7538,AIR,Otro
5350,Orteg Sadecv,Organización
11195,Pleno,Otro
11001,Asimismo,Otro
9140,ANTECEDENTES Con,Otro
4355,CCE's y CTI's,Organización
4245,Toca,Otro
2476,Internet Fijo,Otro
9765,Charo,Otro
1914,Regla Vigesimasegunda,Otro
4463,Regla Quinta Transitoria,Otro
1819,Cláusula Decimosexta,Otro
8096,IP,Otro
1685,Ciudad de México,Otro
10459,AT & T Opco Une Mex Srldecv,Organización
10490,Requerimiento de Información,Otro
4044,Regla Decimaquinta de las Reglas de el Servicio Local,Otro
3392,Quinta Sección,Otro
1480,Luis Fernando Borjón Figueroa,Otro
1738,Municipio de Hueyotlipan,Otro
5418,RigNet de México Srldecv Como,Organización
7789,TRANSPARENCIA,Otro
7339,Compraventa GTV,Otro
8955,Unet Telecomunicaciones Sadecv,Organización
1860,Alegatos de Telmex y Telnor,Organización
9224,Requerimiento,Otro
2778,Municipio de Taretan,Otro
5631,C. Mario Alberto Radilla Hernández,Otro
2232,Honoris Causa Indefinida,Otro
8314,C. Butrón,Otro
3143,PROMOTORA MERCANTIL ESCOGAR DE LA FRAILESCA,Otro
9264,Amparo,Otro
4541,CTI's,Otro
4756,Dirección,Otro
2333,Municipio de Múzquiz,Otro
9946,Durango Sadecv,Organización
9234,Director General de Defensa Jurídica de el Instituto,Organización
4855,Resoluciones,Otro
1972,Título Sexto,Otro
9967,Dirección General de el Economía de el Espectro y Recursos Orbitales de la Unidad de Espectro Radioeléctrico,Organización
1484,Mario Germán Fromow Rangel y Adolfo Cuevas Teja,Organización
8834,MUNICIPIO DE RAMOS ARIZPE,Otro
7391,San Ángel Telecom Sadecv,Organización
2483,Oficialía de Partes Común,Otro
8675,Espectro Y Servicios A,Organización
10455,Juzgados de Distrito Especializados,Otro
2049,Título Quinto,Otro
1646,Federación para el Ejercicio Fiscal,Otro
10286,Concesiones,Otro
2336,Piedras Negras,Otro
5431,RNSAT Servicios de México Srldecv,Organización
2076,Resolutivo Primero de la Resolución,Otro
6161,NGNHOLDING Sadecv QUINTO,Organización
1511,Representante Legal,Otro
1662,Comisionado Luis Fernando Borjón Figueroa,Otro
7333,RESERVADO POR LEY de el Comité Regional Norte,Ley
2180,Televisión de Tabasco,Otro
4628,Ios,Otro
2339,Municipio de Allende,Otro
8832,MUNICIPIO DE ZARAGOZA,Otro
8946,Castaños,Otro
1951,RPTs de los Concesionarios,Otro
10109,Unidad de Política de Ingresos No Tributarios de la SHCP,Otro
1756,Sonora,Otro
2757,Municipio de Indaparapeo,Otro
1448,Dirección General de Concesiones de Telecomunicaciones,Organización
4308,Red B,Otro
8298,Tepeapulco,Otro
2107,GTV y TVI,Organización
1862,Reglamento de Telecomunicaciones,Otro
7432,CONTEXTO INTERNACIONAL,Otro
4811,Materia Administrativa de la Ciudad de México,Otro
4437,Esta,Otro
2472,Huay-Pix y Xul-Ha,Organización
2701,Ciudad de Poza Rica de Hidalgo,Otro
3492,Comisionado,Otro
10692,HDTV,Otro
1996,Personas Relacionadas,Otro
9555,Gobierno de el Distrito Federal,Otro
2262,Ejecutoria de Amparo,Otro
2690,Naolinco de Victoria,Otro
1761,Convenio Axtel-Telmex,Otro
7733,DGAODCH,Otro
5011,Tributarios de la SHCP,Otro
10350,Antecedentes I,Otro
4960,Obligaciones Derivadas de el Título de Concesión,Otro
8815,MUNICIPIO DE SAN BUENAVENTURA,Otro
8944,Monclova,Otro
11231,Unidad de Concesiones Y Servicios,Organización
10681,Antecedentes VIII,Otro
10822,Internet de el Instituto Federal de Telecomunicaciones,Organización
2058,Análisis de la Solicitud de Multiprogramación,Otro
5760,NO,Otro
1869,Concesiones de Telmex y Telnor,Organización
4795,ANTECEDENTES El,Otro
2016,Dirección General de Concesiones,Organización
10106,UER,Otro
4714,Originar,Otro
4961,Disposiciones Legales y Administrativas,Organización
7481,Ley para las Personas,Ley
7668,Pautas,Otro
7700,Portal de el Instituto,Organización
7495,Derechos de las Personas,Otro
10730,CANAL,Otro
7387,Televisión Internacional Sadecv,Organización
2529,Estados Unidos de América,Otro
10832,CONSIDERANDO Que,Otro
9326,SANTA MÓNICA,Otro
2645,Uso de la Concesión,Otro
8823,PIEDRAS NEGRAS,Otro
5082,Título de Concesión Única,Otro
8819,CIUDAD MELCHOR MÚZQUIZ,Otro
2502,Customer Equipment,Otro
4650,Consideraciones de la Comisión,Otro
9572,Administrador Único,Otro
2671,Comisión Nacional de Inversiones Extranjeras,Organización
4226,Tasa Interna de Retorno,Otro
5342,Nacional,Otro
9685,Primera Cesión,Otro
2335,Municipio de San Juan de Sabinas,Otro
11000,JOSE PEREZ RAMIREZ,Otro
6483,Telecable de Tierra Caliente Sadecv Decreto de Reforma Constitucional,Organización
2713,Municipio de Amatepec,Otro
1802,USe,Otro
1799,USc,Otro
2114,Grupo Televisa,Otro
2729,Municipio de Temoac y Zacualpan de Amilpas y Tlacotepec,Organización
2497,Agenda Conectar,Otro
3157,Ángel Albino Corzo,Otro
1606,Dirección General de Supervisión de la UC,Organización
10989,Apartado B,Otro
11094,Las,Otro
9165,Antecedente I. A el tenor de,Otro
1705,María Elena Estavillo Flores y Adolfo Cuevas Teja,Organización
11023,Megacable Sadecv y Axtel,Organización
2475,Editorial El Expreso,Otro
1746,Concesión de Axtel,Otro
1962,Teléfonos de México,Otro
4448,Jerarquías,Otro
5770,Procuraduría,Otro
4793,Teléfonos de México Sabdecv y Teléfonos de el Noroeste Sadecv,Organización
10738,Permiso,Otro
1831,Jefe de la Unidad de Prospectiva y Regulación,Organización
2787,La Purísima,Otro
6612,Denunciantes,Otro
4583,RPTs,Otro
9939,Televisión de Puebla Sadecv,Organización
2038,Solicitud de Multiprogramación,Otro
3940,XHKG-TV,Otro
2739,Concesiones de Bandas,Otro
8479,ANTECEDENTES Solicitudes de Prórroga de Vigencia,Otro
5055,Sabinas,Otro
10676,Nombre,Otro
7493,GAID,Otro
9216,Materia Administrativa de el Primer Circuito,Otro
1850,Reglamento Interior de la Secretaría,Otro
8087,Zapopan,Otro
10402,Grupo AT & T,Otro
2582,Accesibilidad para Personas,Otro
3133,Accionistas de Promotora Mercantil Accionista Participación,Otro
1592,Telesistemas de Coahuila,Otro
2776,Sara Quiroz Chapa,Otro
7632,CAPÍTULO QUINTO CENTROS DE ATENCIÓN Artículo,Otro
1525,Resolutivo Segundo,Otro
2835,Promoción y Asesoría,Organización
2143,Municipio de Villa Corzo,Otro
9494,Amatepec,Otro
3954,Lucia Pérez Medina Vda. de Mondragón,Otro
2667,Lumenet Comunicaciones,Otro
2091,Aceptación de Condiciones,Otro
1808,Aplicación Continua,Otro
5410,Grupo Gentux Sapidecv,Organización
2750,Santander Jiménez y Abasolo,Organización
10812,México,Otro
10756,EXPRESA,Otro
7667,WCAG,Otro
10220,Capacidad Económica,Otro
2449,Registro Público de Telecomunicaciones,Otro
1556,Secretaría Técnica,Otro
2592,Internet de los Concesionarios y Autorizados,Organización
10287,AT & T Central Srldecv,Organización
2595,Gobiernos Estatales y Municipales,Organización
1582,Otorgamiento de la Concesión,Otro
1548,Dirección General de Finanzas,Organización
2829,Justicia Federal,Otro
5780,Grupo Hidalguense de Desarrollo Sadecv,Organización
11239,Resolución,Otro
7489,Grecia,Otro
7110,C. Juan Alemán Vargas,Otro
1591,Concesión de Melchor Sánchez Dovalina,Otro
2173,José Humberto y Loucille,Organización
3349,Deltacom,Otro
7545,ACUERDO ÚNICO,Otro
11178,Lineamientos para el Otorgamiento de Concesiones,Otro
10698,Fracciones VI,Otro
10784,Competencia de el Instituto,Organización
9811,Derivado,Otro
10322,Red Local Móvil Grupo AT & T,Otro
2027,Título de Referendo de Permiso,Otro
7455,Sudáfrica,Otro
1806,Respuesta de Telmex y Telnor,Organización
2805,Playas de Rosarito,Otro
2643,Municipio de Playas de Rosarito,Otro
4366,Propuesta,Otro
1462,Agente Económico,Otro
2809,Pleno de la Comisión Federal de Telecomunicaciones,Organización
7979,Caracha,Otro
10850,Unidad de Administración de el Instituto,Organización
10661,Cuando el Instituto,Organización
10206,Formato IFT-Concesión Única,Otro
5973,Industria de el Instituto Federal de Telecomunicaciones,Organización
10718,Canal,Otro
1944,Servicios de Interconexión de una RPT,Otro
3994,Concesión de Teléfonos de el Noroeste Sadecv El,Organización
2759,Municipio de Morelia,Otro
1493,Municipio de Pánuco,Otro
2681,Estado de Michoacán,Otro
6818,LFD,Otro
1737,Municipio de Sanctorum de Lázaro Cárdenas y Hueyotlipan,Organización
11004,LFT,Otro
4461,Regla,Otro
2740,San Luis Potosí,Otro
5341,Iridium,Otro
2291,Ciudad de México y Jurisdicción,Organización
7981,El Hoyo de el Aire,Otro
4318,Se,Otro
8306,Solicitud De acuerdo con,Otro
4567,CTI de Telmex y Telnor,Organización
1667,Telecomunicaciones,Otro
5068,Telesistemas de Coahuila Sadecv,Organización
2165,Pedro Luis Fitzmaurice Meneses,Otro
1494,Estado de Veracruz,Otro
7483,Word Wide Web Consortium,Otro
9947,Televisora de Durango Sadecv,Organización
9128,Sistema de Cable Hkan Sadecv,Organización
4361,Adicional,Otro
1724,Resolutivo Cuarto,Otro
7740,Lineamientos de Austeridad y Ajuste Presupuestario para el Ejercicio Fiscal,Organización
10660,Tratándose,Otro
1454,Servicios de Telecomunicaciones,Otro
2012,Tezontepec de Aldama,Otro
9594,Reglamento de el Servicio de Televisión y Audio Restringidos,Organización
10257,Altata Telecomunicaciones de México Sapidecv,Organización
2662,Venustiano Carranza,Otro
2120,Comisionadas Adriana Sofía Labardini Inzunza y María Elena Estavillo Flores,Organización
10699,Dictamen de la DGCR La DGCR,Otro
1717,Jurídica y Administrativa,Organización
7510,Sistema Braille,Otro
9319,Especializado,Otro
10996,Unidad de Servicios,Otro
1838,Direcciones Generales de Prospectiva Regulatoria,Otro
2136,Noche Buena,Otro
2513,Uniform Federal Accessibility Standards,Otro
11146,Órgano Autónomo,Otro
10848,Secretario Técnico de el Pleno,Otro
11102,Dirección General de Concentraciones Y Concesiones,Organización
6778,C. Barrios y Personas Relacionadas,Organización
5332,CONCESIONARIA PARA INSTALAR,Otro
2691,Municipio de Acatlán,Otro
8951,Allende,Otro
2168,Hilda Graciela Rivera Flores,Otro
2813,Tribunal Colegiado,Otro
3470,ADICIONAN,Otro
2272,Tribunal Segundo Colegiado,Otro
1701,Javier Juárez Mojica,Otro
1534,Informes Trimestrales,Otro
4745,S. AB,Otro
5757,GHD,Otro
10324,Red Local,Otro
7404,Octava Sección,Otro
8954,Arteaga,Otro
2596,Asociaciones Civiles,Otro
1846,Diario Oficial de la Federal,Otro
10248,GHz,Otro
2191,Considerando Séptimo,Otro
1516,Dirección General de Adquisiciones,Organización
11172,Tampico,Otro
8818,CIÉNEGAS,Otro
10067,AEPR,Otro
7488,España,Otro
7350,Cable TV,Otro
10363,Resultados,Otro
10766,Primera Sección,Otro
1760,Axtel y Telmex,Organización
9068,Hecelchakan,Otro
11144,Anexo,Otro
3600,C. Jorge Adalberto Esperón Heredia,Otro
2090,Telecom Altura y Grupo TVI,Organización
9935,Radio Televisión Sadecv,Organización
3574,Cuichapa,Otro
3135,Juana García Ramos,Otro
6147,Municipio de Mocochá,Otro
2342,Ramos Arizpe,Otro
4223,E. Manifestaciones,Otro
9177,Intereses,Otro
2614,San Francisco Ixthuatán y Reforma de Pineda,Organización
9934,Canales de Televisión Populares Sadecv,Organización
1934,Regla Vigesimocuarta de las RdSL,Otro
4008,EI,Otro
10584,CON DISTINTIVO DE LLAMADA XHLEG-TDT,Otro
2630,Promotora Mercantil,Otro
1909,Regla Segunda,Otro
10664,El,Otro
11201,En,Otro
8624,Solicitud El C. Díaz,Otro
4722,Área de el Servicio Local,Otro
5838,C. Manuel,Otro
1911,Regla Sexta de las RdSL,Otro
7776,Programa de Disposición Final y Baja de Bienes Muebles,Organización
1980,Solicitud de Prórroga,Otro
10529,Hidalgo,Otro
4317,Es,Otro
11111,Solicitud,Otro
10586,ANTECEDENTES Título de Refrendo de el Permiso,Otro
9764,Indaparapeo,Otro
10733,Conforme a,Otro
1623,Adiciona y Deroga,Organización
9942,Televisora Peninsular Sadecv,Organización
9221,Sala Especializada,Otro
6549,Guerrero,Otro
4643,Tráfico,Otro
10466,AT & T Norte Srldecv y AT & T Central Srldecv,Organización
2162,Mario Enrique Mayans Concha,Otro
2722,Temoac y Popotlán,Organización
2796,Puerto Vallarta,Otro
4602,Modelo,Otro
1472,Ley Federal de Procedimiento Administrativo,Ley
11173,Servicio de Transmisión Bidireccional de Datos,Organización
10734,Lineamientos Generales para el Acceso,Otro
1602,Dirección General de Concesiones de Radiodifusión de la UCS,Organización
1563,Tesorería de la Federación,Otro
10513,Zacualtipán,Otro
10231,Así,Otro
7340,GTV,Otro
3421,Instituto el Análisis de Impacto Regulatorio de el Anteproyecto,Organización
2445,Modelo de Costos,Otro
10910,Cablemás Telecomunicaciones Sadecv,Organización
2020,Tepeapulco y Tlanalapa,Organización
10458,Total Play Telecomunicaciones Sadecv,Organización
2311,Análisis de la Solicitud de Cesión de Derechos,Organización
6826,Que la LFD,Otro
7856,Amilcingo,Otro
1786,Plan de Interconexión,Otro
4673,Reglamento Interior de la Secretaría de Comunicaciones Y Transportes,Organización
4176,Unidad y Coordinación General,Organización
10461,Comunicaciones de México Srldecv,Organización
8478,CON COBERTURA NACIONAL,Otro
9952,Televisora XHBO Sadecv,Organización
7728,Unidades Administrativas de el Instituto Federal de Telecomunicaciones,Organización
2102,TV Altura y Telecom Altura,Organización
2631,Jaltenango de la Paz,Otro
9222,Administrativa,Otro
1535,Gobierno Federal,Otro
10652,UCS,Otro
7765,Sistema de Comprobación Técnica de el Espectro Radioeléctrico,Organización
10044,Comunicaciones Y Transportes,Organización
2350,Municipio de Francisco,Otro
10726,UCE,Otro
1545,Dirección General de Administración,Organización
8829,MORELOS,Otro
1512,Folio Electrónico,Otro
2553,Transitorio Tercero de los Lineamientos,Otro
3144,SADECV Asimismo,Organización
7349,Acuerdo de Recepción,Otro
1723,Bandas de Frecuencias de Espectro Libre,Otro
7436,Convención de las Naciones Unidas,Otro
4764,Comisión Federal de Telecomunicaciones y Axtel Sabdecv,Organización
2325,Municipio de Monclova,Otro
5067,Resolutivo Tercero Telesistemas de Coahuila Sadecv,Organización
2657,Estado de México y Distrito Federal,Organización
11237,Cable Sur Sadecv,Organización
10538,Huayacocotla,Otro
9283,LFRTVV,Otro
10541,Hermovisón,Otro
3653,TV CABLE DE JIMÉNEZ CHIHUAHUA,Otro
11241,Comisionados,Otro
4543,ASL's,Otro
10061,Trigésima,Otro
10115,Decreto,Otro
4835,Justicia de la Unión,Otro
2555,Comisionado Mario Germán Fromow Rangel,Otro
2318,Municipio de Jiménez,Otro
4422,RSLD,Otro
2689,Mario Alberto Radilla Hernández,Otro
5411,C. Noel Abel Delgado Montañez,Otro
1997,Sky y Dish,Organización
11055,C. José Pérez Ramírez,Otro
7430,Estrategia Digital Nacional,Otro
2606,Subsecretaría de Comunicaciones de la Secretaría,Organización
8426,Concesionarios,Otro
2193,Televisión Roberto Casimiro González Treviño,Otro
1958,Registro de Telecomunicaciones,Otro
7112,Telecable de Coahuayana Sadecv Primera,Organización
7377,ACUERDOS PRIMERO,Otro
7253,ANTECEDENTES Mediante,Otro
2663,Municipio de Venustiano Carranza,Otro
7785,UADM,Otro
1589,Melchor Sánchez Dovalina,Otro
11070,Solicitud de Opinión Técnica,Otro
10657,Capítulo IX,Otro
2612,San Pedro Tapanatepec,Otro
1851,Dirección General de Redes y Radiocomunicación,Organización
2655,María Elena Estavillo Flores y Mario Germán Fromow Rangel,Organización
3481,TRANSITORIO ÚNICO,Otro
7714,Accesibilidad,Otro
2164,Televisión de la Frontera,Otro
3443,MODIFICACIÓN,Otro
9760,No obstante,Otro
3134,Limber Maxsau Escobar Camas,Otro
2585,Centros de Atención de los Concesionarios y Autorizados,Organización
10045,Gobernación,Otro
2347,San Pedro,Otro
1558,Autoridad Investigadora,Otro
10096,Constitucional,Otro
2819,Ley Federal de Telecomunicaciones y Ley Federal de Procedimiento Administrativo,Ley
1647,MHz,Otro
9941,Televisora de Occidente Sadecv,Organización
4344,Anexo A de el Convenio Axtel-Telmex,Otro
10217,Económica,Otro
3132,Solicitud Negocio de Promotora Mercantil y Personas Relacionadas Promotora Mercantil,Organización
4097,Tribunales,Otro
4613,Los Ángeles,Otro
7410,ESTATUTO Orgánico de el Instituto Federal de Telecomunicaciones,Ley
2754,Notario Público No,Otro
2113,Disposiciones Regulatorias de la Ley Federal de Competencia Económica,Ley
2567,Nivel de Conformidad AA,Otro
9951,Michoacán Sadecv,Organización
1817,Red Pública de Telecomunicaciones de Larga Distancia,Otro
1628,El Concesionario,Otro
7983,Zirimícuaro,Otro
10003,Reforma,Otro
5529,Miahuatlán,Otro
3307,Anexo I de el Acuerdo de Pago de Aprovechamientos,Otro
4225,Flujos de Efectivo Relevantes,Otro
3551,Unidad Cumplimiento,Otro
10735,Multiprogramación,Otro
4626,Plan,Otro
7858,Barrio Santo Tomás,Otro
2649,Municipio de Solidaridad,Otro
6844,Calpulalpan,Otro
2519,Norma Técnica ICONTEC,Otro
5348,Orgtec Sadecv Decreto de Reforma Constitucional,Organización
2624,Unidad de Supervisión General de Verificación,Organización
9268,Unión,Otro
1690,Canal de Programación,Otro
7691,Discapacidad,Otro
7535,CGMR,Otro
4759,Las ASL,Otro
1691,Canal de Transmisión,Otro
7487,Dinamarca,Otro
8825,NAVA,Otro
2489,Organización Mundial de la Salud,Organización
2435,Cobertura Universal,Otro
10087,Contraprestación,Otro
10281,AT & T NORTE,Otro
9139,S. A DE C.V.,Otro
5600,Naolinco,Otro
1755,Municipio de San Luis Rio Colorado,Otro
7113,Zapotán,Otro
10741,Canales MEDIA,Otro
9785,Solicitudes,Otro
9202,CONCEDER EL AMPARO,Otro
9943,Telemisión Sadecv,Organización
1639,Diccionario de la Real Academia Española,Otro
2334,San Juan de Sabinas,Otro
2780,Municipio de Ziracuaretiro,Otro
1955,Enlace de Transmisión,Otro
1871,Sexta y Séptima Transitorias de las RSLD,Organización
10474,SRLDECV,Organización
6162,NGNHOLDING Sadecv,Organización
10320,Modalidad Inicio,Otro
2493,Estados Miembro,Otro
10224,Registro Público de Comercio de el D.F. Capacidad Administrativa,Otro
9762,Con,Otro
1683,Guía Electrónica de Programación,Organización
10999,Coordinación General de Organización y Tecnologías de la Información,Organización
8630,SIC,Otro
1444,Unidad de Competencia Económica,Otro
2389,TV Tabasqueña,Otro
8086,Programa,Otro
9245,Requerimiento de Cumplimiento,Otro
2348,Municipio de San Pedro,Otro
7551,Adolfo Cuevas Teja y Javier Juárez Mojica En,Organización
4823,Materia Administrativa Especializados,Otro
2434,Regulación Asimétrica,Otro
